,field,salary,experience,company,address,tags,job type,job hours,sql,python,анализ данных,аналитическое мышление,postgresql,etl,ms excel,аналитика,power bi,работа с большим объемом информации,работа с базами данных,системный анализ,linux,clickhouse,bpmn,data analysis,английский язык,dwh,базы данных,бизнес-анализ,ml,big data,git,ms sql,uml,machine learning,spark,airflow,hadoop,docker,kafka,аналитические исследования,сбор и анализ информации,математическая статистика,английскийb1 — средний,разработка технических заданий,английскийb2 — средне-продвинутый,rest,kubernetes,ms powerpoint,анализ бизнес показателей,tableau,data science,pandas,oracle,pytorch,nlp,постановка задач разработчикам,atlassian jira,a/b тесты
2121,Data DevOps,0.0,3–6 лет,ООО Виасат Тех,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,Data DevOps,225000.0,1–3 года,ООО Автомакон,Москва,,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,Data Engineer,234000.0,3–6 лет,Icons8,Москва,pytorch ml machine learning opencv computer vision diffusion gan transformers,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2124,Data DevOps,160950.0,3–6 лет,Федеральное автономное учреждение Государственный Научно-Исследовательский Институт Авиационных Систем,Москва,python django framework git redis mongodb linux flask,полная занятость,полный день,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,Data Engineer,783000.0,3–6 лет,Social Discovery Group,Тбилиси,nlp pytorch,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2126,Data Engineer,783000.0,3–6 лет,Social Discovery Group,Сербия,nlp pytorch,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2127,Data Engineer,783000.0,3–6 лет,Social Discovery Group,Алматы,nlp pytorch,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2128,Data Analyst,0.0,1–3 года,Альфа-Лизинг,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,Data Engineer,0.0,1–3 года,Lesta Games,Минск,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,Data Engineer,0.0,1–3 года,Lesta Games,Санкт-Петербург,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,Data Engineer,0.0,1–3 года,Сбер. Data Science,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,Data Engineer,0.0,3–6 лет,Тинькофф,Барнаул,linux k8s prometheus python docker,полная занятость,полный день,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,Data DevOps,0.0,3–6 лет,ИТ,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,Data Scientist,250000.0,1–3 года,DIGINETICA,Москва,scala sql анализ данных python elasticsearch big data tensorflow pytorch scipy numpy pandas xgboost nlp llm airflow machine learning машинное обучение deep learning ml clickhouse fasttext bert transformers,полная занятость,удаленная работа,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2135,Data Scientist,250000.0,1–3 года,DIGINETICA,Санкт-Петербург,scala sql анализ данных python elasticsearch big data tensorflow pytorch scipy numpy pandas xgboost nlp llm airflow machine learning машинное обучение deep learning ml clickhouse fasttext bert transformers,полная занятость,удаленная работа,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2136,Data Engineer,0.0,3–6 лет,ООО ДВ СМАРТ,Москва,python pytorch machine learning deep learning opencv алгоритмы resnet mobilenet u-net yolo deeplab computer vision английский язык gitlab ci английский\xa0— b2 — средне-продвинутый,полная занятость,удаленная работа,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2137,Data DevOps,0.0,3–6 лет,Сбер для экспертов,Новосибирск,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,Data DevOps,60000.0,1–3 года,"Карьера, г. Екатеринбург",Екатеринбург,тестирование,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,Data DevOps,0.0,3–6 лет,AVO.UZ,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,Data DevOps,0.0,3–6 лет,билайн,Москва,sql ms excel ms powerpoint проведение презентаций управление командой системный подход управление отношениями с клиентами разработка стратегии продвижения продуктов,полная занятость,полный день,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2141,Data Engineer,0.0,1–3 года,Rubius,Москва,,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,Data Scientist,0.0,1–3 года,Ozon Информационные технологии,Москва,python pytorch,полная занятость,полный день,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2143,Data DevOps,0.0,более 6 лет,Тинькофф,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,Data Scientist,0.0,3–6 лет,Сбер для экспертов,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,Data DevOps,0.0,1–3 года,Сбер для экспертов,Самара,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,Data Scientist,0.0,3–6 лет,Сбер для экспертов,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,Data DevOps,0.0,3–6 лет,Ozon Информационные технологии,Москва,ит информационная безопасность,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,Data Engineer,0.0,1–3 года,АО БАРЛ НПК,Москва,разработка сетевых графиков контроль сроков выполнения работ делавая корреспонденция ведение архива кд,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,Data Scientist,0.0,1–3 года,Центр финансовых технологий,Пермь,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,Data Scientist,0.0,1–3 года,Центр финансовых технологий,Казань,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,Data Scientist,0.0,1–3 года,Центр финансовых технологий,Нижний,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,Data DevOps,348000.0,3–6 лет,ООО Автомакон,Москва,,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,Data DevOps,0.0,3–6 лет,Институт искусственного интеллекта AIRI,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,System Analyst,0.0,3–6 лет,ПАО Ростелеком,Самара,разработка технических заданий системный анализ аналитическое мышление,полная занятость,полный день,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,Data DevOps,125000.0,1–3 года,ООО Пульс,Москва,python sql selenium ide работа с базами данных git docker,полная занятость,удаленная работа,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,Data DevOps,150000.0,1–3 года,Syntella,Ярославль,python sql fastapi,полная занятость,удаленная работа,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,Data DevOps,234900.0,3–6 лет,EmFi Technologies Limited,Москва,react js jquery git typescript web application development react.js mongodb английский\xa0— b2 — средне-продвинутый,полная занятость,гибкий график,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,Data Analyst,0.0,1–3 года,ООО ТЕХНОЛОГИИ ОТРАСЛЕВОЙ ТРАНСФОРМАЦИИ,Москва,sql python big data etl apache airflow apache superset dwh,полная занятость,полный день,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,Data DevOps,0.0,3–6 лет,X5 Digital,Москва,руководство командой разработчиков деловая коммуникация node.js mongodb wms,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,Data Engineer,0.0,3–6 лет,STARTRIBE LTD,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,Data Engineer,0.0,3–6 лет,STARTRIBE LTD,Кипр,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,System Analyst,50000.0,1–3 года,ООО Десенчери,Новосибирск,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,Data DevOps,0.0,1–3 года,БКС Бизнес и процессы,Москва,python sql аналитическое мышление математическая статистика количественные модели,полная занятость,полный день,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,Data DevOps,0.0,1–3 года,Криптонит,Москва,python pytorch nlp ner machine learning,полная занятость,полный день,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2165,Data DevOps,0.0,3–6 лет,ПАО Ростелеком,Самара,разработка технических заданий бюджетирование аналитическое мышление организаторские навыки,полная занятость,полный день,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,Data DevOps,125000.0,1–3 года,ООО Томору,Пермь,b2b продажи навыки продаж,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,Data DevOps,125000.0,1–3 года,ООО Томору,Калининград,b2b продажи навыки продаж,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,Data DevOps,125000.0,1–3 года,ООО Томору,Воронеж,b2b продажи навыки продаж,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,Data DevOps,125000.0,1–3 года,ООО Томору,Омск,b2b продажи навыки продаж,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,Data DevOps,125000.0,1–3 года,ООО Томору,Уфа,b2b продажи навыки продаж,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,Data DevOps,275000.0,более 6 лет,ООО ДАВТЕХ,Екатеринбург,c/c++ git linux qt debian qt5 python,полная занятость,полный день,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,Data Engineer,0.0,3–6 лет,АО ДКС,Пермь,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,Data DevOps,0.0,3–6 лет,Жизньмарт,Екатеринбург,python,полная занятость,полный день,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,Data Engineer,270000.0,1–3 года,ИП Гусев Владимир Юрьевич,Москва,python ml ml/ds nlp ocr data science llm prompt engineering aws ml ops,полная занятость,полный день,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2175,Data DevOps,0.0,3–6 лет,Яндекс,Москва,crm e-mail marketing управление интернет-проектами,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,Data DevOps,0.0,3–6 лет,Сбер. IT,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,Data DevOps,0.0,1–3 года,Сбер для экспертов,Москва,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,Data Engineer,0.0,3–6 лет,Тинькофф,Санкт-Петербург,linux python docker kubernetes ansible devops,полная занятость,полный день,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2179,Data Engineer,0.0,3–6 лет,Тинькофф,Москва,linux python docker kubernetes ansible devops,полная занятость,полный день,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2180,System Analyst,0.0,1–3 года,iFuture,Санкт-Петербург,linux,полная занятость,сменный график,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,Data Engineer,0.0,1–3 года,Платформа Больших Данных,Москва,sql spark hadoop hive python airflow docker big data,полная занятость,удаленная работа,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,Data DevOps,100000.0,1–3 года,ООО Тетрон,Нижний,мобильность работа с клиентами ms paint работа на высоте автоэлектрик внимательность ответственность желание обучаться,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,Data Analyst,0.0,3–6 лет,ПАО БАНК УРАЛСИБ,Москва,sql python анализ данных клиентская аналитика ml математическое моделирование,полная занятость,полный день,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,Data DevOps,100000.0,1–3 года,Клиенты Из интернеТа,Казань,chatgpt работа с нейросетями promt,полная занятость,удаленная работа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,Data DevOps,0.0,3–6 лет,WILDBERRIES,Москва,nlp python ml,полная занятость,удаленная работа,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2186,Business Analyst,100000.0,3–6 лет,ООО А-Соль,Санкт-Петербург,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,Data Engineer,550000.0,3–6 лет,ООО Mindbox,Москва,python pyspark airflow kafka deltalake k8s dremio,полная занятость,удаленная работа,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,Data Engineer,450000.0,3–6 лет,ООО Mindbox,Москва,python pyspark airflow kafka deltalake k8s dremio,полная занятость,удаленная работа,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,Data DevOps,0.0,3–6 лет,"Velvetech, LLC",,machine learning ai chatgpt python ml английский\xa0— b1 — средний,полная занятость,удаленная работа,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,Data DevOps,0.0,3–6 лет,"Velvetech, LLC",Сербия,machine learning ai chatgpt python ml английский\xa0— b1 — средний,полная занятость,удаленная работа,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,Data DevOps,76125.0,1–3 года,CHATME.ai,Санкт-Петербург,английский язык rest api креативность грамотная речь,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
